"id","month","week","price","cost","profit","catid","title"@
"20180815145030","2018-08","201834","61","23","38","551","Vintage John Dehlinger ORIG ""Old Tree"" Landscape Pastel Painting Dedicated "
"20180815124621","2018-08","201834","102.5","86.25","16.25","37921","Ming Wanli Style Blue White Dragon Longevity Foo Dog Porcelain Tea Bowl"
"20180813113909","2018-08","201834","15.5","0","15.5","551","Original BEN FERRY Standing Female Nude Study Trois Crayon Chalk Painting #4"
"20180815144740","2018-08","201834","34","23","11","360","Vintage Pencil Signed David Maas Snow Geese Wildlife Lt Ed Offset Lithograph"
"20180815132304","2018-08","201834","88.77","17.25","71.52","551","Antique 1912 D Jewell Old Master Lady Portrait ORIG Watercolor Painting #1"
"20180816134323","2018-08","201834","55","34.5","20.5","360","Vintage Donald Hugo Stoltenberg ""Sails & Dark Sky"" Sailboat LE Collagraph "
"20180813112944","2018-08","201834","15.5","0","15.5","551","VTG Arnold Wood Watercolor & Crayon Painting ""Gay Paris Cabaret"" aft Renoir"
"20180815151401","2018-08","201834","20.5","34.5","-14","360","VTG Josef Eidenberger Deutz Bridge Rhine River Maritime Port Scene Etching"
"20180801132949","2018-08","201834","39.78","11.5","28.28","73466","Japan Souvenir Climbing Mt Fuji Shizuoka Pilgrims Staff Flag Hinomaru Bells "
"20180801103940","2018-08","201834","51.88","30.67","21.21","116556","Vintage Heriz Persian Salesman Sample Rug Table Cover Small Mat Carpet"
"20180816130700","2018-08","201834","202.5","149.5","53","360","Vintage ORIG Gerald Leslie Brockhurst Signed ""Cypriano"" Portrait Etching NR"
"20180815155939","2018-08","201834","47.56","46","1.5600000000000023","553","VTG Ruth Faktor Israeli Ceramic Relief Tile GIRL & RAM Modernist Wall Art #1"
"20180816103706","2018-08","201834","57.56","86.25","-28.689999999999998","35988","Antique Victorian 19th Century Men's Shaving Set Gilt Mug Brush Velvet Case"
"20180814141830","2018-08","201834","112.49","56.94750005","55.54249994999999","551","Vintage ORIG Randy Van Beek Pacific Northwest Coast Oil on Board Painting NR"
"20180816130455","2018-08","201834","2.25","34.5","-32.25","552","Antique 1901 Earl Pierce Ink Illustration Art ""CARDS"" after Charles Gibson"
"20180815131622","2018-08","201834","66","23","43","551","Antique Alexander Bonanno Italian BIG EYE Victorian Girl Oil/Canvas Painting"
"20180814110005","2018-08","201834","102.5","51.378125","51.121875","29442","Vintage African Duma Tribe Hand Carved & Painted Wood Face Mask Gabon #35"
"20180817150152","2018-08","201834","60.58","50","10.579999999999998","1211","Antique HUBLEY Cast Iron Cottage Cape Cod House Doorstop ORIGINAL Paint #1"
"20180803120059","2018-08","201834","106.37","53.52378845","52.84621155000001","29442","Vintage African Luba Tribe Hand Carved Wood Kifwebe Face Mask Zaire NR #36"
"20180817142332","2018-08","201834","92","21","71","1211","Antique HUBLEY #162 Cast Iron Urn of Flowers Figural Doorstop ORIG Paint #2"
"20180814114820","2018-08","201834","47","12","35","29442","Vintage African Baule Tribe Hand Carved Ebony Face Mask CÃ´te d'Ivoire NR #29"
"20180817115914","2018-08","201834","82.51","25","57.510000000000005","1217","Early! Antique Pennsylvania Folk Art Carved Horse Drawn Carriage & Rider #1"
"20180817145941","2018-08","201834","74","50","24","1211","Antique B&H Bradley & Hubbard 7796 Cast Iron Victorian Woman Doorstop NR #9"
"20180521112608","2018-08","201830","49.95","49.83","0.12000000000000455","551","Antique 19thC Victorian Oil on Paper Mache Plate Winter Landscape Painting 2"
"20180626110925","2018-08","201830","49","12.67","36.33","551","Antique Late 19th Century ORIGINAL Oil on Board Waterfall Landscape Painting"
"20180622121124","2018-08","201830","13.49","6","7.49","1211","Antique Art Deco Pewter Harlequin Miniature Statuette Paperweight NR #6"
"20180628105625","2018-08","201834","96","70.8","25.200000000000003","2426","1930's Ideal Shirley Temple 15"" Doll w/Purse Button Head & Back Signed NR"
"20180703142324","2018-08","201833","3.25","1.96","1.29","360","Antique 18th C Dutch Bible Copper Plate Engraving 10 Virgins Pieter Tanje NR"
"20180703134819","2018-08","201833","13.59","1.96","11.629999999999999","360","Antique 18th C Dutch Bible Copper Plate Engraving Romans Kill Babies P Tanje"
"20180614132932","2018-08","201831","119.5","58.65","60.85","151721","Antique Arts & Crafts LG Stained Glass Window Panel Architectural Salvage #4"
"20180710120900","2018-08","201833","104.49","0.01","104.47999999999999","98502","Estate! Vintage Native American Sterling Silver & 14K Yellow Gold Bracelet"
"20180711135547","2018-08","201833","0.99","23","-22.01","360","Antique 18th c Dress & Agriculture of Taguri-Tartars Hand Colored Etching #2"
"20180711133907","2018-08","201830","1.29","9.2","-7.909999999999999","552","Antique ORIG 1892 Illustration Art Lady Reading Paper in Graphite Signed SB "
"20180621085444","2018-08","201830","137.5","80","57.5","551","Early 1800's Antique Portrait Miniature Watercolor Painting Joseph C Smith"
"20180517134124","2018-08","201832","221.5","23","198.5","360","GIANT! Vintage Ballet Russe Russian Dance Georges Annenkov Lithograph Poster"
"20180716091855","2018-08","201830","17.5","29.28","-11.780000000000001","360","Antique Don Swann ""Goucher College"" Baltimore MD Signed Ltd Ed Etching #19"
"20180716143636","2018-08","201832","5.5","17.25","-11.75","2018","Vintage c 1950's Original VON BROS. 3 RING CIRCUS Advertising Poster Shabby!"
"20180717123519","2018-08","201830","85","22.6","62.4","551","Antique ORIG Peter Phillippse Oil on Canvas Anna C Pickett Portrait Painting"
"20180716152852","2018-08","201830","262.77","336","-73.23000000000002","1217","Mid 1800's Miniature Mustard Yellow Grain Painted Salesman Sample Dry Sink"
"20180713135727","2018-08","201830","904","373.75","530.25","29223","Super RARE Salvador Dali Leather Briefcase Bound Book Gli Argenti Fantastici"
"20180719150736","2018-08","201830","10.5","1.96","8.54","360","Antique 18th C Dutch Bible Copper Plate Engraving Last Supper Folkema"
"20180719134342","2018-08","201830","9.59","1.96","7.63","360","Antique 18th C Bible Copper Plate Engraving Lot Seduced by Daughters P Tanje"
"20180718154059","2018-08","201830","20.5","17.25","3.25","4077","Antique WW2/WWII Pygmy Dynamo Torch Flashlight Modele DePose Made in France"
"20180719134147","2018-08","201830","10","1.96","8.04","360","Antique 18th C Dutch Bible Copper Plate Engraving Hagar & The Angels Folkema"
"20180719094118","2018-08","201830","38.96","16.8","22.16","37913","Antique Aesthetic Movement Late 19th c Bronzed Cast Iron Wall Shelf Brackets"
"20180718140202","2018-08","201830","26.75","5.6","21.15","1217","Antique Primitive Pat 1921 Imperial Mfg Clear Glass Rolling Pin Wood Handles"
"20180718153015","2018-08","201830","53","51.75","1.25","156397","German WWI Trench Art Lighter Fluid Holder Flask GOTT MIT UNS (GOD WITH US)"
"20180717151739","2018-08","201831","23.5","16.8","6.699999999999999","133","Antique 19th Century Cast Iron Tobacco Cutter Snuff Grinder/Shredder/Chopper"
"20180719123424","2018-08","201830","8.5","1.96","6.54","360","Antique 18th C Bible Copper Plate Engraving Lot Angels Visit Abraham P Tanje"
"20180717140511","2018-08","201833","34.33","35.84","-1.5100000000000051","360","Antique John McGrath Sgned LAZY BONES Black Americana Lt Ed Drypoint Etching"
"20180717123828","2018-08","201830","17.49","7.84","9.649999999999999","551","VTG Post Impressionist Mother & Daughter Street Scene Oil on Canvas Painting"
"20180717131855","2018-08","201830","55","5.6","49.4","360","Vintage Joan Miro Abstract ""Woman in Front of the Sun"" Serigraph/Silkscreen"
"20180717112954","2018-08","201830","42","41.44","0.5600000000000023","360","Antique 1890 Charles Frederick Mielatz Boathouse & River Landscape Etching"
"20180717140859","2018-08","201830","110.5","7.84","102.66","155352","Rare Qing Manchu Chinese Embroidery Silk Gauze Summer Robe Water Petit Point"
"20180716135833","2018-08","201830","24.5","17.25","7.25","38126","Ukiyo-e Wood Block Print Nishiki-e 48 Views of Edo Tokyo  - Hiroshige II"
"20180716135526","2018-08","201830","55","17.25","37.75","38126","Rare Ukiyo-e Wood Block Print Nishiki-e 53 Stations of Tokaido  - Hiroshige"
"20180719134938","2018-08","201830","9.5","1.96","7.54","360","Antique 18 C Dutch Bible Copper Plate Engraving Peter Denying Jesus Folkema"
"20180719145507","2018-08","201833","5.24","1.96","3.2800000000000002","360","Antique 18th C Dutch Bible Copper Plate Engraving Jesus Whipped J Folkema"
"20180718150547","2018-08","201830","31","5.6","25.4","73467","Antique Ed Rusy Leather Covered Opera Theater Glasses Binoculars ORIG Case"
"20180716122912","2018-08","201830","40","51.75","-11.75","360","Vintage Harry Eliott French Illustration Art ""Cardinal Musicians"" Pochoir #2"
"20180718150057","2018-08","201830","13.5","22.6","-9.100000000000001","2203","Rare Antique 19th C Majolica Pottery Figural ""Pan"" Match / Toothpick Holder "
"20180711133609","2018-08","201830","0.99","9.2","-8.209999999999999","552","Antique ORIG c 1893 Illustration Art Ladies Sketching Study in Graphite #5"
"20180719113609","2018-08","201830","20.5","1.96","18.54","360","Antique 18th C Bible Copper Plate Engraving Samson Pushing Pillars P Tanje"
"20180427100223","2018-08","201830","86","23","63","63547","Antique JD Boyd Hand Painted Rose on Glass Gone with the Wind Era Oil Lamp"
"20180112120412","2018-08","201830","77","23","54","63547","Antique Hand Painted Iris on Glass Gone with the Wind Era Oil Lamp Converted"
"20180719114607","2018-08","201830","27","1.96","25.04","360","Antique 18 C Dutch Bible Copper Plate Engraving Adam&Eve Original Sin Tanje"
"20180719114833","2018-08","201830","62.99","1.96","61.03","360","Antique 18th C Dutch Bible Copper Plate Engraving Adam&Eve Eden Hiding Tanje"
"20180716100358","2018-08","201830","115.5","143.75","-28.25","551","Antique 1900 Fedor Encke Oil / Canvas Lady Sewing Folk Art Portrait Painting"
"20180713114320","2018-08","201830","45","46","-1","63526","Antique Pair Royal Dux Bohemia Man & Violin/Lady & Lute Porcelain Figurines"
"20180607113711","2018-08","201830","15.5","92","-76.5","360","Antique 1887 Kurz & Allison BATTLE OF CHAMPION HILLS Civil War Lithograph NR"
"20180711132144","2018-08","201830","15","34.5","-19.5","360","Vintage ORG Harold Altman ""Approaching Figure II"" Abstract Lithograph Signed"
"20180716091551","2018-08","201830","52.89","80.5","-27.61","2223","Antique Amelia Wellman Dated 1834 ORIG American Needlework Sampler Folk Art "
"20180718085328","2018-08","201830","192.5","22.6","169.9","63547","Antique Victorian Gone With The Wind GWTW Red Satin Parlor Oil Kerosene Lamp"
"20180719122550","2018-08","201830","20.49","1.96","18.529999999999998","360","Antique 18 C Dutch Bible Copper Plate Engraving Joseph Potiphar's Wife Fokke"
"20180716123057","2018-08","201830","47.6","51.75","-4.149999999999999","360","Vintage Harry Eliott French Illustration Art ""Monks at the Cellar"" Pochoir 1"
"20180720121042","2018-08","201830","84.66","22.6","62.059999999999995","551","Vintage ORIGINAL Naive Art Bathing Asian Nude Lady Reverse Glass Painting #2"
"20180720102337","2018-08","201830","74.82","34.5","40.31999999999999","551","Vintage Sophie Stempel Modernist Gogo Girl Portrait Oil on Board Painting NR"
"20180719102500","2018-08","201830","51.13","57.5","-6.369999999999997","38037","Antique Iron Body Wall or Box Insert Mount Candlestick Dial Telephone Phone"
"20180719094705","2018-08","201830","206.37","72.8","133.57","588","US Navy MK339 Mod 1 INERT Bomb Fuze Mechanical Timed Air Enable Paperweight"
"20180720120655","2018-08","201830","66.99","23","43.989999999999995","360","Vintage Pablo Picasso's CIRCLE OF FRIENDSHIP II Dove Dance Lithograph NR #1"
"20180720110801","2018-08","201830","38.99","23","15.990000000000002","360","Pablo Picasso ""The Dance of Youth"" Blue Dove Vintage Lithograph in Color #2"
"20180720122750","2018-08","201830","12.54","40.25","-27.71","551","Antique Late 19th c EL Ward Primitive Church Landscape Oil on Board Painting"
"20180720093409","2018-08","201830","61","26","35","551","Antique 1903 R.B. Smith Memorial Playground Playhouse Watercolor Painting NR"
"20180719100857","2018-08","201830","24.47","9.59","14.879999999999999","38038","Retro Vintage Bell System Western Electric Lineman Test Set Orange w/Leads"
"20180717103208","2018-08","201831","52.77","41.44","11.330000000000005","551","Antique ORIG 1889 Continental ""Grape Harvester"" Watercolor Portrait Painting"
"20180718103017","2018-08","201830","170.5","134.4","36.099999999999994","30","Antique 1920's Keystone Railroad Ride On Red Black Pressed Steel Train Toy "
"20180712130507","2018-08","201830","79.97","34.5","45.47","7291","VTG Waterford Kylemore Cut Crystal Set of (6) Sherry Glasses Discontinued"
"20180720121951","2018-08","201830","28","23","5","35805","Vintage Newman Dancing Hawaiian Hula Girl Painting on Porcelain Tile Framed"
"20180718100321","2018-08","201830","150","44.8","105.2","4054","Antique c 1931 Scene in Action Colonial Fountain French Lovers Motion Lamp"
"20180724105012","2018-08","201831","154.02","23","131.02","14003","1959 Sheaffer PFM I Fountain Pen - Black, Snorkel, PdAg Fine Nib - CLEAN NR"
"20180724115244","2018-08","201831","223.5","46","177.5","551","Antique Primitive Oil on Canvas Girl in Blue Dress ORIG Folk Art Painting #1"
"20180723133252","2018-08","201831","31","37.75","-6.75","111291","Antique Carved & Painted Balsa Wood Canvasback Drake Duck Decoy JM Mowery PA"
"20180719104911","2018-08","201831","7.5","5.75","1.75","39728","Antique Turner Brass Works Blacksmith Blow Torch Forge Metal Tool NR"
"20180712110301","2018-08","201831","280","184","96","13819","Retired Lladro EMBROIDERER #4865 Lady Embroidering ORIG Box Salvador Furio"
"20180724104700","2018-08","201831","33","40.25","-7.25","169269","Vintage Norwegian 830 Silver Chased Fish Serving Slice Spoon Hallmarked L.F."
"20180723155230","2018-08","201831","3.25","23","-19.75","178895","RARE Jazz Ragtime Blues Piano Roll C Luckeyth ""Lucky"" Roberts Rosetime&You"
"20180723120107","2018-08","201831","308","184","124","553","Antique Emile-Henri Laporte French Bronze ""Child with Cat"" Statue Sculpture"
"20180723121817","2018-08","201831","34","126.5","-92.5","35712","Antique Cruet Style Triple Liquor Bottle Caddy Decanter Set Shabby Chic NR"
"20180724123127","2018-08","201831","485","46","439","551","Antique Primitive Young Girl & Cat Folk Art Portrait Oil/Canvas Painting #2"
"20180724105348","2018-08","201831","61","23","38","169269","Vintage 1940's 800 Silver Foliate Scroll Chased Zippo Lighter Case Marked NR"
"20180716120158","2018-08","201831","232.5","118.4878125","114.0121875","37933","16 C Ming Early Qing Martaban Luzon Stoneware Jar Vase IronGlaze China Trade"
"20180725093930","2018-08","201831","19.5","19.5","0","4230","ATQ Grimwades Royal Winton SUMMERTIME Chintz Footed Compote Candy/Nut Dish"
"20180723115438","2018-08","201831","45","34.5","10.5","553","Antique 19th C Verrocchio ""Putto with a Dolphin"" Italian Bronze Statuette NR"
"20180726135256","2018-08","201831","5.24","8.65","-3.41","554","Vintage ORIGINAL Basket of ""Wildflowers"" Collage on Handmade Paper SIGNED NR"
"20180726093006","2018-08","201831","11.5","11.5","0","551","Vintage Arthur Barbour ""Old Soldiers Monument NY"" ORIG Watercolor Painting"
"20180726094130","2018-08","201831","841","115","726","551","VTG Louis Macouillard ""Farm at Half Moon Bay California"" Watercolor Painting"
"20180725161433","2018-08","201831","78","11.5","66.5","551","VTG Arthur Barbour ""Mary Schenley Memorial Fountain, PA"" Watercolor Painting"
"20180716105746","2018-08","201831","91","45.5","45.5","163004","Rare! Antique c 1890 F.H. Weeks XXX Stoneware Ohio Harvest Syrup Jug Akron "
"20180723145250","2018-08","201831","97","69","28","63547","Antique French Art Nouveau Newel Post Lamp Signed FRANCE Bronzed Spelter NR"
"20180726144616","2018-08","201831","372","126.5","245.5","551","Antique ORIG Cesare Ricciardi Artist in Red Portrait Oil on Canvas Painting"
"20180723100050","2018-08","201831","37.66","40.25","-2.5900000000000034","551","Antique E Voss Late 19thC Enchanting Autumn Landscape Oil on Canvas Painting"
"20180716113525","2018-08","201831","51","14.4","36.6","29448","Ming Dynasty Style Blue White Porcelain Reserve Painted Dragon Vase Museum"
"20180716093517","2018-08","201831","46","28.75","17.25","1219","Large! Antique Art Nouveau Gold Giltwood Pair (2) of Italian Corner Shelves"
"20180530115443","2018-08","201831","52","46","6","989","(4) Bohemian/Czech Cut to Clear Crystal Wine Hock Glasses Colorful Stemware"
"20180724102618","2018-08","201831","105","95","10","164343","Estate! Vintage 14K Yellow Gold Marquise Smokey Quartz  Ladies Ring Size 7"
"20180726114556","2018-08","201831","10.49","28.75","-18.259999999999998","1211","VTG John Wright Donsco Flower Fruit Basket Cast Iron Hand Painted Doorstop 2"
"20180525094720","2018-08","201831","29","5.75","23.25","360","Antique Late 19th C Lady & Cows Bucolic Landscape Stone Lithograph Dog Lamb "
"20180716114447","2018-08","201832","9.84","0","9.84","29445","Jin Dynasty Style Yue Yueyao Ware Celadon Bear Monster Gourd Vase Museum NR"
"20180726134232","2018-08","201831","57","8.65","48.35","360","Vintage Pat Oliphant SEVEN PRESIDENTS Susan Conway Gallery Exhibition Poster"
"20180725151843","2018-08","201831","220.5","11.5","209","551","Vintage Edward Walaitis ""Duval Strip, Key West Florida"" Watercolor Painting"
"20180725150229","2018-08","201831","268","34.5","233.5","551","VTG Frederic Schuler (Fritz) Briggs ""Mark Twain Home CT"" Watercolor Painting"
"20180726114315","2018-08","201831","89","115","-26","181727","Antique/Vintage Jacobus Stainer in Absam Prope Oenipontum 1762 Violin NR"
"20180725134021","2018-08","201831","383","69","314","551","Vintage Francis Wenderoth Saunders New England Townscape Watercolor Painting"
"20180726105623","2018-08","201831","39","46","-7","163003","Antique Marshall Pottery Texas Salt Glazed Cobalt 5G Stoneware Butter Crock"
"20180725140737","2018-08","201831","52","92","-40","551","Vintage Phil Austin Ice Fishermen on Evans Lake Michigan Watercolor Painting"
"20180725120236","2018-08","201831","89.88","40.446","49.434","162970","Japanese Buddhist Buddha Buddhism Prayer Kongo Vajra Bell Nichiren Silvered"
"20180726110138","2018-08","201832","43","92","-49","1217","Antique 19th c Wood Primitive Finger Lap Firkin~Sugar/Mincemeat Bucket w/Lid"
"20180716112842","2018-08","201831","51","16","35","163004","John Brock ORIGINAL Albany Slip Glazed Large Stoneware Bellarmine Jug NICE 4"
"20180725121012","2018-08","201831","139.16","65.07427752","74.08572248","79947","Tibetan Buddhism Buddhist Buddha Prayer Set Vajra Dorje Bell Ghanta Bronze"
"20180725115730","2018-08","201831","91","45.5","45.5","163004","John Brock ORIGINAL Albany Slip Glazed Small Stoneware Bellarmine Jug NICE 3"
"20180725115953","2018-08","201832","32","0","32","36049","Authentic WW2 WWII German Field Backpack 98K Mauser Rifle Cleaning Kit Tin"
"20180726125513","2018-08","201831","85.84","57.5","28.340000000000003","156332","Antique 19th C Seavey Foster&Bowman Store Silk Thread Measuring Machine NR"
"20180208132516","2018-08","201831","307","40.63","266.37","37978","Ningxia Chinese Wool Trade Carpet Rug Mat Saddle Blanket Buddhist Tibetan NR"
"20180212132839","2018-08","201831","221.5","0.01","221.49","162946","Qing Manchu Celadon Jade Nephrite Thumb Ring Silvered Copper Export Inkwell"
"20170904134212","2018-08","201831","76","40.25","35.75","20085","Bronze Thai Plaque Walking Buddha Sukhothai Style Chiangmai Ayuttahaya Icon"
"20180727104337","2018-08","201831","177.5","34.5","143","360","Antique ORIGINAL Wall Street New York Street Scene Drypoint Etching SIGNED"
"20180727151802","2018-08","201832","22.17","8.65","13.520000000000001","551","Vintage Phillip B Smith DE Artist Abstract ""Bucket"" Oil on Canvas Painting 2"
"20180723154537","2018-08","201831","58","34.5","23.5","63537","Antique c 1899 E Ingraham Oak Kitchen Mantle Parlor Shelf Gingerbread Clock"
"20180727103047","2018-08","201831","18.5","4","14.5","551","Vintage American Folk Art Egon Benkiser Primitive RedBarn Landscape Painting"
"20180727103902","2018-08","201832","6.49","8.65","-2.16","551","Antique E Ricciardi 1931 Tree in River Landscape Original Pastel Painting NR"
"20180726140820","2018-08","201831","65","11.5","53.5","551","Vintage Paul Otto Schweissinger Oil / Masonite German Danube Valley Painting"
"20180724124817","2018-08","201831","325","402.5","-77.5","12","Antique 1920's Buddy L Pressed Steel Hydraulic Dump Truck 24"" Chain Driven"
"20180730132426","2018-08","201832","15.5","26.83","-11.329999999999998","360","Antique Late 19th Lucien Gautier Carenage Basin in Marseille Seaport Etching"
"20180730094830","2018-08","201832","15.5","46","-30.5","360","Antique Mid 18th C Moyreau Etching after Wouwerman ""The Wine of L'Ã‰trier"" NR"
"20180730095206","2018-08","201832","6.5","46","-39.5","360","Antique Mid 18thC Moyreau Etching after Wouwerman Departure For Hunting Dogs"
"20180801121147","2018-08","201832","23.95","21.72","2.2300000000000004","179530","Vintage Canadian Inuit Eskimo Art Seal Head Bust Soapstone Carving Signed #5"
"20180801105945","2018-08","201832","35","15.3","19.7","553","Antique Copper Clad Figural Horse Equestrian Statuette Bookend Doorstop NR"
"20180801122139","2018-08","201832","17.5","21.72","-4.219999999999999","553","Vintage Alaska Inuit Eskimo Art Musk Ox Green Soapstone Carving Signed DSL "
"20180802115019","2018-08","201832","138.5","95","43.5","551","VTG Henri Rostain Impressionist Continental River Landscape Oil Painting #2"
"20180727135715","2018-08","201832","58","49.83","8.170000000000002","38126","Ukiyo-e Nishiki-e Woodblock Print Edo Samurai Kauki - Kunisada Toyokuni III"
"20180802102059","2018-08","201832","180.5","69","111.5","163090","Antique Toggle Head Whaling Harpoon Wrought Iron and Steel Head Wood Shaft"
"20180727125353","2018-08","201832","42","42.17","-0.1700000000000017","38126","Rare! Ukiyo-e Nishiki-e Woodblock Print Edo Kabuki Gang Yakuza - Kunichika"
"20180727124844","2018-08","201832","34.78","34.5","0.28000000000000114","38126","Ukiyo-e Nishiki-e Woodblock Print Edo Series 100 poems Kunisada Toyokuni III"
"20180613153240","2018-08","201832","117.5","69","48.5","1211","Antique c 1890's Pair Victorian Bradley & Hubbard Brass Dolphin Wall Sconces"
"20180801130925","2018-08","201832","44.43","34.5","9.93","37917","Vintage Tino Hand Painted ""Alfama, Lisboa"" Portugal Street View Ceramic Tile"
"20180802141523","2018-08","201832","169.37","16.8","152.57","39726","Antique Marquette University Yellow & Navy Cheerleading Megaphone Cheer Horn"
"20180731101423","2018-08","201832","51","23","28","551","Vintage Louis Cardin SIGNED French Enamel on Copper Girl & Dog Painting #2"
"20180802101446","2018-08","201832","380","701.5","-321.5","551","HUGE Antique Jan De Vogel Dutch School View of Chartres Oil/Canvas Painting"
"20180730090309","2018-08","201832","18.5","13.8","4.699999999999999","360","Antique 1830's Godefroy Engelmann GREEK Lady Costume Hand Colored Lithograph"
"20180802110752","2018-08","201832","68.82","22.3","46.519999999999996","551","Vintage Chester County Watercolorist Lawrence Kuzmin Farm Landscape Painting"
"20180802134204","2018-08","201832","97.69","13.8","83.89","163024","Antique Heavy OLD Old old Brass Mortar & Pestle Heavily Scarred From Use NR"
"20180727141229","2018-08","201833","10.49","34.5","-24.009999999999998","38126","Ukiyo-e Nishiki-e Woodblock Print Edo Kabuki 47 Ronin Kunisada Toyokuni III"
"20180801131830","2018-08","201832","53.98","115","-61.02","29441","Vintage Makonde Tree of Life African Tribal Rosewood Sculpture Signed Paul"
"20180730152750","2018-08","201832","8.5","46","-37.5","360","Antique 19th C Auguste Ballin French Etching ""Portsmouth"" Frigate Port Scene"
"20180731110319","2018-08","201832","157.5","80.5","77","551","Vintage ORIG V Galen '65 Modernist Harbor Scene Ship Oil on Canvas Painting "
"20180802121238","2018-08","201832","10.5","5.6","4.9","360","Antique ORIG Cecil Forbes ""The Old Curiosity Shop"" Etching Charles Dickens"
"20180730140909","2018-08","201832","10.49","51.75","-41.26","360","Antique 17th C Cornelis Visscher Etching Parable of Pharisee & Publican NR"
"20180521101546","2018-08","201832","13.5","23","-9.5","63537","Antique Late 19th German Alarm Carriage Clock Asian Market Parts Restoration"
"20180727153922","2018-08","201832","10","23","-13","360","Antique Dated 1810 Richard Earlom Landscape Etching After Claude Lorraine #1"
"20180730142039","2018-08","201832","20.5","51.72","-31.22","360","Antique 17th C Cornelis Visscher Etching Iraelites Destroying Images of Baal"
"20180802115820","2018-08","201832","33","44.8","-11.799999999999997","551","VTG Chester County Watercolorist Lawrence H Kuzmin Autumn Landscape Painting"
"20180725101604","2018-08","201832","265","46","219","63537","Sleek! Antique German Art Deco Ingeborg 24"" Tall Wooden Chiming Wall Clock "
"20180803115258","2018-08","201832","31","0","31","29442","Vintage African Chokwe Tribe Hand Carved & Painted Wood Face Mask Angola #1"
"20180803124036","2018-08","201832","32","0","32","29442","Vintage African Yoruba Tribe Hand Carved & Painted Wood Face Mask Nigeria #3"
"20180731142703","2018-08","201832","46","105.42","-59.42","328","LENCI Italy Vintage 20"" Jointed Cloth Felt Doll Vanessa ORIG Case & COA #2"
"20180801142638","2018-08","201833","66","31","35","360","Joan MIRO Galerie Maeght Exposition Poster ""Album 19, plate 17"" Lithograph 2"
"20180802142723","2018-08","201832","12.5","28.75","-16.25","37970","Vintage Whimsy Maritime Folk Art Sailing Clipper Ship in Bottle Nautical #1"
"20180802135900","2018-08","201832","75.62","19.04","56.580000000000005","152537","Antique 19thC Sterling Silver & Bamboo Dandy Gentleman's Walking Stick Cane"
"20180731091740","2018-08","201834","27","8.63","18.369999999999997","552","Vintage Phillip B Smith DE Artist Surrealist Head Composition Ink Drawing #4"
"20180802135429","2018-08","201832","18.5","15.68","2.8200000000000003","3894","Rare 1950s PLANTERS PEANUTS (6) Bar/Saloon Counter Top Display Mugs ORIG BOX"
"20180802143020","2018-08","201832","21.49","28.75","-7.260000000000002","37970","Vintage Whimsy Maritime Folk Art Sailboat Ship in 3 Sided Bottle Nautical #2"
"20180802105345","2018-08","201832","50","56","-6","551","Vintage Post Impressionist Mountain Stream Landscape Oil on Board Painting"
"20180802140105","2018-08","201832","32","11.2","20.8","152537","Antique 1912 Albert Baker & Co Birmingham Silver & Horn Walking Stick Cane"
"20180802103850","2018-08","201832","9.5","19.04","-9.54","551","19thC Antique ORG Impressionist Continental Landscape Painting Artist Signed"
"20180302115524","2018-08","201833","139.49","123.2","16.290000000000006","66842","Antique Late 1800's Early 1900's Primitive Miniature Wooden Blanket Chest NR"
"20180420123523","2018-08","201834","20.5","11.5","9","4631","VTG Native American Indian Sioux 19thC Sty Buckskin Doll Loretta Bettelyoun"
"20180731111724","2018-08","201834","63","8.63","54.37","551","Vintage Cesare Ricciardi ORIG Oil on Canvas Lady in Yellow Portrait Painting"
"20180803131000","2018-08","201833","127.5","65.503125","61.996875","29442","Vintage African Guro Tribe Carved & Painted Wood Face Mask CÃ´te d'Ivoire #8"
"20180808123622","2018-08","201833","45","31.73","13.27","163023","Antique 19th c Cloche Dome Bell Jar Blown Glass Vacuum Apothecary Display #1"
"20180802142355","2018-08","201833","22.5","22.6","-0.10000000000000142","115729","Unique! Vintage White Ceramic Old Barrel Figural Beverage Dispenser w/ Lid"
"20180808123758","2018-08","201833","68.5","31.73","36.769999999999996","163023","Antique 19th c Cloche Dome Bell Jar Blown Glass Vacuum Apothecary Display #2"
"20180803125658","2018-08","201833","83","41.5","41.5","29442","Vintage African Chokwe Tribe Hand Carved Wooden Face Mask Zaire #9"
"20180808094826","2018-08","201833","20.5","33.6","-13.100000000000001","1211","Antique 1879 Wells Brothers & Co LITTLE GIANT Cast Iron Measuring Wheel Tool"
"20180420125700","2018-08","201833","33.55","11.5","22.049999999999997","4631","Vintage Native American Indian Tanned Buckskin Beaded Doll Jackie Hagans #2"
"20180808094602","2018-08","201833","66","16.8","49.2","4128","Antique 19thC Wrought Iron & Copper HandHeld Train Railroad Primitive Signal"
"20180807130144","2018-08","201833","338","230","108","163023","LARGE! Antique 19thC German Distilling Flask Chemistry Lab Glass & 2 Stands"
"20180806134310","2018-08","201833","86","43","43","551","Large THE FLYING DUTCHMAN Abstract Vintage Oil/Masonite Painting Duane Smith"
"20180808135127","2018-08","201833","1711","172.5","1538.5","14890","1946 Greta Garbo Gelatin Silver Print Photograph Photo by Cecil Beaton NR"
"20180808131401","2018-08","201833","96","67.09","28.909999999999997","14890","Original Official 1960 Marilyn Monroe Photograph Photo The Misfits Movie #2"
